id,names,terminals,description,switch,num_terminals,is_switched
ConnectivityNode{260172-cn},[],"[Terminal{17338760-260172}, Terminal{164112-260172}]",,None,2,FALSE
ConnectivityNode{618557-cn},[],"[Terminal{17339060-618557}, Terminal{152740-618557}]",,None,2,FALSE
ConnectivityNode{483959-cn},[],"[Terminal{18694177-483959}, Terminal{415235-483959}, Terminal{415236-483959}]",,None,3,FALSE
ConnectivityNode{669200-cn},[],"[Terminal{637165-669200}, Terminal{175136-669200}]",,None,2,FALSE
ConnectivityNode{68783-cn},[],"[Terminal{220779-68783}, Terminal{220778-68783}, Terminal{217093-68783}]",,None,3,FALSE
ConnectivityNode{67052-cn},[],"[Terminal{249043-67052}, Terminal{213519-67052}, Terminal{213520-67052}]",,Disconnector{249043},3,TRUE
ConnectivityNode{620687-cn},[],"[Terminal{571301-620687}, Terminal{18008120-620687}]",,None,2,FALSE
ConnectivityNode{283640-cn},[],"[Terminal{17347575-283640}, Terminal{660147-283640}]",,None,2,FALSE
ConnectivityNode{309060-cn},[],"[Terminal{187506-309060}, Terminal{675355-309060}, Terminal{728360-309060}]",,Fuse{728360},3,TRUE
ConnectivityNode{1931-cn},[],"[Terminal{10541-1931}, Terminal{211978-1931}]",,None,2,FALSE
ConnectivityNode{424519-cn},[],"[Terminal{17337681-424519}, Terminal{336919-424519}]",,None,2,FALSE
ConnectivityNode{41826-cn},[],"[Terminal{20443-41826}, Terminal{730823-41826}]",,Fuse{730823},2,TRUE
ConnectivityNode{643600-cn},[],"[Terminal{164093-643600}, Terminal{15725520-643600}]",,None,2,FALSE
ConnectivityNode{369164-cn},[],[Terminal{280568-369164}],,None,1,FALSE
ConnectivityNode{250460-cn},[],"[Terminal{579447-250460}, Terminal{656903-250460}, Terminal{579448-250460}, Terminal{583306-250460}, Terminal{656902-250460}]",,None,5,FALSE
ConnectivityNode{62140-cn},[],"[Terminal{718437-62140}, Terminal{10709502-62140}, Terminal{21298083-62140}]",,Disconnector{718437},3,TRUE
ConnectivityNode{460405-cn},[],"[Terminal{90218-460405}, Terminal{540748-460405}, Terminal{727746-460405}, Terminal{14527772-460405}]",,Disconnector{727746},4,TRUE
ConnectivityNode{323563-cn},[],"[Terminal{720310-323563}, Terminal{219450-323563}]",,Disconnector{720310},2,TRUE
ConnectivityNode{511579-cn},[],"[Terminal{111872-511579}, Terminal{17338952-511579}]",,None,2,FALSE
ConnectivityNode{246003-cn},[],"[Terminal{153450-246003}, Terminal{18003953-246003}]",,None,2,FALSE
ConnectivityNode{109501-cn},[],"[Terminal{18280900-109501}, Terminal{63625-109501}]",,None,2,FALSE
ConnectivityNode{208798-cn},[],"[Terminal{35774011-208798}, Terminal{129299-208798}]",,None,2,FALSE
ConnectivityNode{229064-cn},[],"[Terminal{727739-229064}, Terminal{540330-229064}, Terminal{538416-229064}, Terminal{15724409-229064}, Terminal{602481-229064}, Terminal{142451-229064}]",,Disconnector{727739},6,TRUE
ConnectivityNode{229834-cn},[],"[Terminal{153121-229834}, Terminal{544464-229834}, Terminal{180287-229834}, Terminal{153122-229834}, Terminal{153123-229834}, Terminal{545254-229834}, Terminal{142892-229834}, Terminal{658507-229834}, Terminal{178981-229834}]",,None,9,FALSE
ConnectivityNode{48132-cn},[],"[Terminal{234482-48132}, Terminal{23717-48132}]",,None,2,FALSE
ConnectivityNode{46720-cn},[],"[Terminal{734028-46720}, Terminal{22986-46720}]",,Fuse{734028},2,TRUE
ConnectivityNode{479371-cn},[],"[Terminal{409804-479371}, Terminal{20727063-479371}, Terminal{409803-479371}]",,None,3,FALSE
ConnectivityNode{630097-cn},[],"[Terminal{580090-630097}, Terminal{18007377-630097}]",,None,2,FALSE
ConnectivityNode{681372-cn},[],"[Terminal{658814-681372}, Terminal{182717-681372}, Terminal{658813-681372}]",,None,3,FALSE
ConnectivityNode{620631-cn},[],"[Terminal{18007473-620631}, Terminal{571246-620631}]",,None,2,FALSE
ConnectivityNode{598376-cn},[],"[Terminal{545994-598376}, Terminal{17348274-598376}]",,None,2,FALSE
ConnectivityNode{63159-cn},[],"[Terminal{29067823-63159}, Terminal{256769-63159}]",,Fuse{256769},2,TRUE
ConnectivityNode{597653-cn},[],"[Terminal{17339108-597653}, Terminal{545190-597653}]",,None,2,FALSE
ConnectivityNode{407835-cn},[],"[Terminal{318759-407835}, Terminal{19110419-407835}, Terminal{318758-407835}]",,None,3,FALSE
ConnectivityNode{444100-cn},[],"[Terminal{554281-444100}, Terminal{554280-444100}, Terminal{358465-444100}]",,None,3,FALSE
ConnectivityNode{599192-cn},[],"[Terminal{18007407-599192}, Terminal{546887-599192}]",,None,2,FALSE
ConnectivityNode{252436-cn},[],"[Terminal{22691325-252436}, Terminal{730824-252436}, Terminal{182488-252436}, Terminal{15792765-252436}, Terminal{583330-252436}]",,Disconnector{730824},5,TRUE
ConnectivityNode{592133-cn},[],"[Terminal{164104-592133}, Terminal{539173-592133}]",,None,2,FALSE
ConnectivityNode{483899-cn},[],"[Terminal{415152-483899}, Terminal{35638518-483899}]",,None,2,FALSE
ConnectivityNode{46560-cn},[],"[Terminal{22905-46560}, Terminal{48778-46560}]",,Fuse{48778},2,TRUE
ConnectivityNode{304724-cn},[],"[Terminal{712912-304724}, Terminal{10408784-304724}, Terminal{211971-304724}]",,Fuse{712912},3,TRUE
ConnectivityNode{290683-cn},[],"[Terminal{29510030-290683}, Terminal{188145-290683}]",,None,2,FALSE
ConnectivityNode{66257-cn},[],"[Terminal{32744-66257}, Terminal{248266-66257}]",,Disconnector{248266},2,TRUE
ConnectivityNode{213975-cn},[],"[Terminal{36781872-213975}, Terminal{508558-213975}, Terminal{132652-213975}, Terminal{132653-213975}]",,None,4,FALSE
ConnectivityNode{102463-cn},[],"[Terminal{554282-102463}, Terminal{59174-102463}, Terminal{554283-102463}]",,None,3,FALSE
ConnectivityNode{592554-cn},[],"[Terminal{18204170-592554}, Terminal{143013-592554}]",,None,2,FALSE
ConnectivityNode{643773-cn},[],"[Terminal{603680-643773}, Terminal{18007982-643773}]",,None,2,FALSE
ConnectivityNode{343875-cn},[],"[Terminal{244713-343875}, Terminal{254400-343875}]",,Disconnector{254400},2,TRUE
ConnectivityNode{371805-cn},[],"[Terminal{19054517-371805}, Terminal{283141-371805}, Terminal{58146-371805}]",,None,3,FALSE
ConnectivityNode{407169-cn},[],"[Terminal{318005-407169}, Terminal{19109220-407169}]",,None,2,FALSE
ConnectivityNode{453584-cn},[],"[Terminal{370858-453584}, Terminal{18277017-453584}]",,None,2,FALSE
ConnectivityNode{283600-cn},[],"[Terminal{660039-283600}, Terminal{467765-283600}, Terminal{708407-283600}, Terminal{660040-283600}, Terminal{321252-283600}, Terminal{29217949-283600}, Terminal{367341-283600}]",,None,7,FALSE
ConnectivityNode{586468-cn},[],"[Terminal{185914-586468}, Terminal{140552-586468}, Terminal{21919573-586468}, Terminal{185915-586468}, Terminal{140553-586468}]",,None,5,FALSE
ConnectivityNode{441358-cn},[],"[Terminal{17337818-441358}, Terminal{355351-441358}]",,None,2,FALSE
ConnectivityNode{453576-cn},[],"[Terminal{370844-453576}, Terminal{370843-453576}, Terminal{18277011-453576}]",,None,3,FALSE
ConnectivityNode{442003-cn},[],"[Terminal{356052-442003}, Terminal{19177431-442003}]",,None,2,FALSE
ConnectivityNode{287722-cn},[],"[Terminal{670276-287722}, Terminal{670275-287722}, Terminal{187186-287722}]",,None,3,FALSE
ConnectivityNode{39994-cn},[],"[Terminal{19489-39994}, Terminal{729725-39994}]",,Disconnector{729725},2,TRUE
ConnectivityNode{620667-cn},[],"[Terminal{571282-620667}, Terminal{18472542-620667}]",,None,2,FALSE
ConnectivityNode{493604-cn},[],"[Terminal{19705412-493604}, Terminal{105142-493604}]",,None,2,FALSE
ConnectivityNode{598371-cn},[],"[Terminal{647545-598371}, Terminal{14440373-598371}, Terminal{647544-598371}, Terminal{545986-598371}]",,None,4,FALSE
ConnectivityNode{21872-cn},[],"[Terminal{399339-21872}, Terminal{302178-21872}, Terminal{719-21872}]",,None,3,FALSE
ConnectivityNode{16535-cn},[],"[Terminal{27359441-16535}, Terminal{729552-16535}, Terminal{20876533-16535}]",,Disconnector{729552},3,TRUE
ConnectivityNode{132154-cn},[],"[Terminal{345970-132154}, Terminal{345968-132154}, Terminal{345969-132154}, Terminal{684051-132154}, Terminal{352787-132154}]",,None,5,FALSE
ConnectivityNode{586470-cn},[],"[Terminal{18002519-586470}, Terminal{531990-586470}]",,None,2,FALSE
ConnectivityNode{597896-cn},[],"[Terminal{545457-597896}, Terminal{18284269-597896}, Terminal{545458-597896}]",,None,3,FALSE
ConnectivityNode{584126-cn},[],"[Terminal{529770-584126}, Terminal{17350036-584126}]",,None,2,FALSE
ConnectivityNode{726832-cn},[],[Terminal{735078-726832}],,Fuse{735078},1,TRUE
ConnectivityNode{21817-cn},[],"[Terminal{10051-21817}, Terminal{720359-21817}]",,Fuse{720359},2,TRUE
ConnectivityNode{309327-cn},[],"[Terminal{164093-309327}, Terminal{651454-309327}, Terminal{20545636-309327}, Terminal{347337-309327}, Terminal{651092-309327}, Terminal{729184-309327}]",,Disconnector{729184},6,TRUE
ConnectivityNode{41828-cn},[],"[Terminal{221612-41828}, Terminal{20444-41828}]",,None,2,FALSE
ConnectivityNode{726820-cn},[],[Terminal{734848-726820}],,Fuse{734848},1,TRUE
ConnectivityNode{632265-cn},[],"[Terminal{582332-632265}, Terminal{18403115-632265}]",,None,2,FALSE
ConnectivityNode{681428-cn},[],"[Terminal{18008192-681428}, Terminal{182240-681428}]",,None,2,FALSE
ConnectivityNode{69919-cn},[],"[Terminal{219691-69919}, Terminal{254677-69919}]",,Disconnector{254677},2,TRUE
ConnectivityNode{691658-cn},[],"[Terminal{17350000-691658}, Terminal{186192-691658}]",,None,2,FALSE
ConnectivityNode{325513-cn},[],"[Terminal{48137-325513}, Terminal{221607-325513}]",,Disconnector{48137},2,TRUE
ConnectivityNode{620581-cn},[],"[Terminal{17340616-620581}, Terminal{571199-620581}]",,None,2,FALSE
ConnectivityNode{439696-cn},[],"[Terminal{353563-439696}, Terminal{18010989-439696}]",,None,2,FALSE
ConnectivityNode{46625-cn},[],"[Terminal{22940-46625}, Terminal{224237-46625}]",,None,2,FALSE
ConnectivityNode{294576-cn},[],"[Terminal{686941-294576}, Terminal{727707-294576}, Terminal{601923-294576}]",,Disconnector{727707},3,TRUE
ConnectivityNode{274602-cn},[],"[Terminal{174896-274602}, Terminal{17337567-274602}, Terminal{174895-274602}]",,None,3,FALSE
ConnectivityNode{279475-cn},[],"[Terminal{649720-279475}, Terminal{18402773-279475}]",,None,2,FALSE
ConnectivityNode{643622-cn},[],"[Terminal{18009530-643622}, Terminal{603425-643622}]",,None,2,FALSE
ConnectivityNode{164089-cn},[],"[Terminal{100559-164089}, Terminal{412538-164089}, Terminal{100560-164089}, Terminal{20982801-164089}]",,None,4,FALSE
ConnectivityNode{620675-cn},[],"[Terminal{153449-620675}, Terminal{17339186-620675}]",,None,2,FALSE
ConnectivityNode{246002-cn},[],"[Terminal{656618-246002}, Terminal{659322-246002}, Terminal{153450-246002}, Terminal{659323-246002}, Terminal{27298408-246002}, Terminal{657742-246002}]",,None,6,FALSE
ConnectivityNode{23788-cn},[],"[Terminal{11068-23788}, Terminal{302395-23788}, Terminal{96128-23788}]",,None,3,FALSE
ConnectivityNode{671648-cn},[],"[Terminal{14440388-671648}, Terminal{642543-671648}, Terminal{709246-671648}, Terminal{176909-671648}]",,None,4,FALSE
ConnectivityNode{681819-cn},[],"[Terminal{14273405-681819}, Terminal{727701-681819}, Terminal{659398-681819}]",,Fuse{727701},3,TRUE
ConnectivityNode{68778-cn},[],"[Terminal{34532-68778}, Terminal{34531-68778}, Terminal{718437-68778}]",,Disconnector{718437},3,TRUE
ConnectivityNode{410816-cn},[],"[Terminal{95971-410816}, Terminal{322187-410816}, Terminal{18010468-410816}]",,None,3,FALSE
ConnectivityNode{586474-cn},[],"[Terminal{660415-586474}, Terminal{531994-586474}, Terminal{531995-586474}, Terminal{660414-586474}]",,None,4,FALSE
ConnectivityNode{620695-cn},[],"[Terminal{18003995-620695}, Terminal{571308-620695}]",,None,2,FALSE
ConnectivityNode{616966-cn},[],"[Terminal{684052-616966}, Terminal{567764-616966}, Terminal{14440496-616966}, Terminal{684053-616966}]",,None,4,FALSE
ConnectivityNode{616825-cn},[],"[Terminal{17348358-616825}, Terminal{567639-616825}]",,None,2,FALSE
ConnectivityNode{383292-cn},[],"[Terminal{293420-383292}, Terminal{18276885-383292}]",,None,2,FALSE
ConnectivityNode{39478-cn},[],"[Terminal{729369-39478}, Terminal{19217-39478}]",,Fuse{729369},2,TRUE
ConnectivityNode{99228-cn},[],"[Terminal{164106-99228}, Terminal{299930-99228}, Terminal{318005-99228}, Terminal{637167-99228}, Terminal{29218312-99228}, Terminal{637168-99228}, Terminal{318068-99228}, Terminal{178902-99228}, Terminal{156533-99228}, Terminal{282858-99228}, Terminal{299928-99228}]",,None,11,FALSE
ConnectivityNode{481000-cn},[],"[Terminal{411706-481000}, Terminal{20899593-481000}]",,None,2,FALSE
ConnectivityNode{369160-cn},[],"[Terminal{283129-369160}, Terminal{36660698-369160}, Terminal{280565-369160}]",,None,3,FALSE
ConnectivityNode{109496-cn},[],"[Terminal{302169-109496}, Terminal{18280960-109496}]",,None,2,FALSE
ConnectivityNode{39898-cn},[],"[Terminal{3675-39898}, Terminal{232763-39898}]",,None,2,FALSE
ConnectivityNode{327945-cn},[],"[Terminal{224208-327945}, Terminal{733950-327945}, Terminal{31940698-327945}]",,Fuse{733950},3,TRUE
ConnectivityNode{175798-cn},[],"[Terminal{108129-175798}, Terminal{27409712-175798}, Terminal{443194-175798}, Terminal{443192-175798}]",,None,4,FALSE
ConnectivityNode{8184-cn},[],"[Terminal{19361-8184}, Terminal{242160-8184}]",,None,2,FALSE
ConnectivityNode{718945-cn},[],"[Terminal{18009578-718945}, Terminal{196702-718945}]",,None,2,FALSE
ConnectivityNode{81112-cn},[],"[Terminal{243140-81112}, Terminal{245826-81112}]",,None,2,FALSE
ConnectivityNode{33713-cn},[],"[Terminal{90218-33713}, Terminal{16227-33713}]",,None,2,FALSE
ConnectivityNode{235825-cn},[],"[Terminal{17338964-235825}, Terminal{550856-235825}]",,None,2,FALSE
ConnectivityNode{28777-cn},[],"[Terminal{219254-28777}, Terminal{1851-28777}]",,None,2,FALSE
ConnectivityNode{342387-cn},[],"[Terminal{20893956-342387}, Terminal{255126-342387}, Terminal{242161-342387}]",,Disconnector{255126},3,TRUE
ConnectivityNode{83271-cn},[],"[Terminal{249182-83271}, Terminal{213843-83271}]",,Fuse{249182},2,TRUE
ConnectivityNode{619893-cn},[],"[Terminal{570562-619893}, Terminal{570524-619893}, Terminal{18242982-619893}]",,None,3,FALSE
ConnectivityNode{327836-cn},[],"[Terminal{31782024-327836}, Terminal{36973-327836}, Terminal{735831-327836}, Terminal{733804-327836}, Terminal{36974-327836}]",,Fuse{735831},5,TRUE
ConnectivityNode{129614-cn},[],"[Terminal{641779-129614}, Terminal{29218125-129614}, Terminal{569914-129614}, Terminal{545767-129614}, Terminal{341229-129614}, Terminal{569915-129614}, Terminal{143929-129614}]",,None,7,FALSE
ConnectivityNode{274900-cn},[],"[Terminal{183083-274900}, Terminal{661456-274900}, Terminal{637170-274900}]",,None,3,FALSE
ConnectivityNode{612964-cn},[],"[Terminal{562337-612964}, Terminal{17339120-612964}]",,None,2,FALSE
ConnectivityNode{677014-cn},[],"[Terminal{653107-677014}, Terminal{17347486-677014}]",,None,2,FALSE
ConnectivityNode{174046-cn},[],"[Terminal{106995-174046}, Terminal{30572256-174046}]",,None,2,FALSE
ConnectivityNode{172567-cn},[],"[Terminal{23131151-172567}, Terminal{428996-172567}, Terminal{428997-172567}]",,None,3,FALSE
ConnectivityNode{631997-cn},[],"[Terminal{17348232-631997}, Terminal{157217-631997}]",,None,2,FALSE
ConnectivityNode{618232-cn},[],"[Terminal{568933-618232}, Terminal{18009572-618232}]",,None,2,FALSE
ConnectivityNode{321660-cn},[],"[Terminal{10707106-321660}, Terminal{34512-321660}, Terminal{718399-321660}]",,Fuse{718399},3,TRUE
ConnectivityNode{33709-cn},[],"[Terminal{35684-33709}, Terminal{16225-33709}]",,None,2,FALSE
ConnectivityNode{229401-cn},[],"[Terminal{538411-229401}, Terminal{551826-229401}, Terminal{551827-229401}]",,None,3,FALSE
ConnectivityNode{274764-cn},[],"[Terminal{175026-274764}, Terminal{727737-274764}]",,Disconnector{727737},2,TRUE
ConnectivityNode{618247-cn},[],"[Terminal{18007994-618247}, Terminal{568947-618247}]",,None,2,FALSE
ConnectivityNode{406552-cn},[],"[Terminal{18011721-406552}, Terminal{317373-406552}]",,None,2,FALSE
ConnectivityNode{2311-cn},[],"[Terminal{319699-2311}, Terminal{11075-2311}]",,None,2,FALSE
ConnectivityNode{574564-cn},[],"[Terminal{519191-574564}, Terminal{17348190-574564}]",,None,2,FALSE
ConnectivityNode{282698-cn},[],"[Terminal{657771-282698}, Terminal{18007833-282698}]",,None,2,FALSE
ConnectivityNode{630493-cn},[],"[Terminal{17341185-630493}, Terminal{580464-630493}]",,None,2,FALSE
ConnectivityNode{718389-cn},[],"[Terminal{703483-718389}, Terminal{36547072-718389}]",,None,2,FALSE
ConnectivityNode{513960-cn},[],"[Terminal{449119-513960}, Terminal{453947-513960}, Terminal{29859339-513960}]",,None,3,FALSE
ConnectivityNode{325213-cn},[],"[Terminal{730427-325213}, Terminal{21919652-325213}, Terminal{221274-325213}]",,Fuse{730427},3,TRUE
ConnectivityNode{620638-cn},[],"[Terminal{18007605-620638}, Terminal{571254-620638}]",,None,2,FALSE
ConnectivityNode{318642-cn},[],"[Terminal{33284-318642}, Terminal{10465780-318642}, Terminal{714171-318642}]",,Fuse{714171},3,TRUE
ConnectivityNode{339281-cn},[],"[Terminal{237524-339281}, Terminal{255407-339281}]",,Disconnector{255407},2,TRUE
ConnectivityNode{392126-cn},[],"[Terminal{14422679-392126}, Terminal{63654-392126}, Terminal{642525-392126}]",,None,3,FALSE
ConnectivityNode{47963-cn},[],"[Terminal{23628-47963}, Terminal{258319-47963}]",,Disconnector{258319},2,TRUE
ConnectivityNode{63867-cn},[],"[Terminal{32079559-63867}, Terminal{257870-63867}]",,Fuse{257870},2,TRUE
ConnectivityNode{327975-cn},[],"[Terminal{257871-327975}, Terminal{37026-327975}]",,Disconnector{257871},2,TRUE
ConnectivityNode{49376-cn},[],"[Terminal{5229-49376}, Terminal{735831-49376}]",,Fuse{735831},2,TRUE
ConnectivityNode{62066-cn},[],"[Terminal{21057730-62066}, Terminal{201456-62066}, Terminal{10697681-62066}]",,Disconnector{201456},3,TRUE
ConnectivityNode{2333-cn},[],"[Terminal{320021-2333}, Terminal{11112-2333}]",,None,2,FALSE
ConnectivityNode{383286-cn},[],"[Terminal{293414-383286}, Terminal{86629-383286}, Terminal{86630-383286}, Terminal{86627-383286}, Terminal{19229873-383286}]",,None,5,FALSE
ConnectivityNode{397954-cn},[],"[Terminal{393490-397954}, Terminal{308112-397954}, Terminal{19089825-397954}]",,None,3,FALSE
ConnectivityNode{327944-cn},[],"[Terminal{224208-327944}, Terminal{224207-327944}, Terminal{733948-327944}]",,Disconnector{733948},3,TRUE
ConnectivityNode{33727-cn},[],"[Terminal{398954-33727}, Terminal{2661-33727}]",,None,2,FALSE
ConnectivityNode{279704-cn},[],"[Terminal{179456-279704}, Terminal{184406-279704}, Terminal{603735-279704}, Terminal{164209-279704}]",,None,4,FALSE
ConnectivityNode{481713-cn},[],"[Terminal{501239-481713}, Terminal{412546-481713}, Terminal{29197142-481713}, Terminal{20780835-481713}]",,None,4,FALSE
ConnectivityNode{602495-cn},[],"[Terminal{146455-602495}, Terminal{18009428-602495}]",,None,2,FALSE
ConnectivityNode{675492-cn},[],"[Terminal{651092-675492}, Terminal{202678-675492}]",,Disconnector{202678},2,TRUE
ConnectivityNode{41822-cn},[],"[Terminal{40194-41822}, Terminal{20441-41822}]",,None,2,FALSE
ConnectivityNode{324834-cn},[],"[Terminal{714406-324834}, Terminal{220879-324834}]",,Fuse{714406},2,TRUE
ConnectivityNode{441958-cn},[],"[Terminal{360480-441958}, Terminal{19177249-441958}, Terminal{355999-441958}]",,None,3,FALSE
ConnectivityNode{74010-cn},[],"[Terminal{38532464-74010}, Terminal{38258-74010}, Terminal{38257-74010}, Terminal{738806-74010}, Terminal{208006-74010}]",,Disconnector{738806},5,TRUE
ConnectivityNode{591334-cn},[],"[Terminal{721011-591334}, Terminal{538433-591334}]",,Fuse{721011},2,TRUE
ConnectivityNode{21799-cn},[],"[Terminal{219491-21799}, Terminal{706-21799}]",,None,2,FALSE
ConnectivityNode{453585-cn},[],[Terminal{86631-453585}],,None,1,FALSE
ConnectivityNode{294910-cn},[],"[Terminal{14439547-294910}, Terminal{684954-294910}, Terminal{140905-294910}, Terminal{533055-294910}, Terminal{687837-294910}]",,None,5,FALSE
ConnectivityNode{233815-cn},[],"[Terminal{17338670-233815}, Terminal{145420-233815}]",,None,2,FALSE
ConnectivityNode{444358-cn},[],"[Terminal{19715270-444358}, Terminal{358754-444358}]",,None,2,FALSE
ConnectivityNode{96567-cn},[],"[Terminal{720614-96567}, Terminal{277810-96567}, Terminal{14525946-96567}]",,Disconnector{720614},3,TRUE
ConnectivityNode{597662-cn},[],"[Terminal{144847-597662}, Terminal{684976-597662}, Terminal{684975-597662}]",,None,3,FALSE
ConnectivityNode{642755-cn},[],"[Terminal{163536-642755}, Terminal{18008156-642755}]",,None,2,FALSE
ConnectivityNode{633129-cn},[],"[Terminal{583280-633129}, Terminal{17341173-633129}]",,None,2,FALSE
ConnectivityNode{79011-cn},[],"[Terminal{41944-79011}, Terminal{247149-79011}, Terminal{238402-79011}]",,None,3,FALSE
ConnectivityNode{591326-cn},[],"[Terminal{17348680-591326}, Terminal{142650-591326}]",,None,2,FALSE
ConnectivityNode{574996-cn},[],"[Terminal{519740-574996}, Terminal{38058211-574996}, Terminal{519739-574996}]",,None,3,FALSE
ConnectivityNode{69826-cn},[],"[Terminal{219493-69826}, Terminal{720367-69826}, Terminal{219492-69826}]",,Disconnector{720367},3,TRUE
ConnectivityNode{259772-cn},[],"[Terminal{531992-259772}, Terminal{602483-259772}]",,None,2,FALSE
ConnectivityNode{564944-cn},[],"[Terminal{737203-564944}, Terminal{508014-564944}]",,Disconnector{737203},2,TRUE
ConnectivityNode{21867-cn},[],"[Terminal{720348-21867}, Terminal{716-21867}]",,Disconnector{720348},2,TRUE
ConnectivityNode{619886-cn},[],"[Terminal{570518-619886}, Terminal{18007970-619886}]",,None,2,FALSE
ConnectivityNode{28977-cn},[],"[Terminal{13768-28977}, Terminal{14536273-28977}, Terminal{83815-28977}]",,None,3,FALSE
ConnectivityNode{614850-cn},[],"[Terminal{17341197-614850}, Terminal{565767-614850}]",,None,2,FALSE
ConnectivityNode{399419-cn},[],"[Terminal{19703649-399419}, Terminal{309674-399419}]",,None,2,FALSE
ConnectivityNode{137225-cn},[],"[Terminal{355663-137225}, Terminal{420284-137225}, Terminal{415238-137225}, Terminal{19176616-137225}]",,None,4,FALSE
ConnectivityNode{680438-cn},[],"[Terminal{181848-680438}, Terminal{17338970-680438}]",,None,2,FALSE
ConnectivityNode{643615-cn},[],"[Terminal{603420-643615}, Terminal{164100-643615}, Terminal{18007881-643615}]",,None,3,FALSE
ConnectivityNode{598783-cn},[],"[Terminal{18009548-598783}, Terminal{546474-598783}]",,None,2,FALSE
ConnectivityNode{16787-cn},[],"[Terminal{206159-16787}, Terminal{30930221-16787}, Terminal{30930154-16787}]",,Disconnector{206159},3,TRUE
ConnectivityNode{558847-cn},[],"[Terminal{507522-558847}, Terminal{36702156-558847}, Terminal{501237-558847}, Terminal{507523-558847}]",,None,4,FALSE
ConnectivityNode{61984-cn},[],"[Terminal{20912307-61984}, Terminal{20912346-61984}, Terminal{729624-61984}]",,Disconnector{729624},3,TRUE
ConnectivityNode{61969-cn},[],"[Terminal{35716-61969}, Terminal{20894252-61969}]",,None,2,FALSE
ConnectivityNode{174044-cn},[],"[Terminal{127312-174044}, Terminal{19075531-174044}, Terminal{399283-174044}, Terminal{106994-174044}, Terminal{399271-174044}, Terminal{82535-174044}]",,None,6,FALSE
ConnectivityNode{609976-cn},[],"[Terminal{644766-609976}, Terminal{558811-609976}, Terminal{721883-609976}]",,Disconnector{721883},3,TRUE
ConnectivityNode{82791-cn},[],"[Terminal{247321-82791}, Terminal{256427-82791}]",,Disconnector{256427},2,TRUE
ConnectivityNode{8190-cn},[],"[Terminal{729560-8190}, Terminal{19364-8190}]",,Fuse{729560},2,TRUE
ConnectivityNode{245969-cn},[],[Terminal{727376-245969}],,Disconnector{727376},1,TRUE
ConnectivityNode{791335-cn},[],"[Terminal{484775-791335}, Terminal{163212-791335}, Terminal{15714278-791335}, Terminal{198918-791335}, Terminal{15796838-791335}, Terminal{193576-791335}]",,None,6,FALSE
ConnectivityNode{630100-cn},[],"[Terminal{18007629-630100}, Terminal{156563-630100}]",,None,2,FALSE
ConnectivityNode{398389-cn},[],"[Terminal{18010876-398389}, Terminal{65735-398389}]",,None,2,FALSE
ConnectivityNode{335578-cn},[],"[Terminal{232300-335578}, Terminal{19418113-335578}, Terminal{245826-335578}, Terminal{20545631-335578}]",,None,4,FALSE
ConnectivityNode{620716-cn},[],"[Terminal{571328-620716}, Terminal{18003875-620716}]",,None,2,FALSE
ConnectivityNode{8708-cn},[],"[Terminal{20092-8708}, Terminal{244710-8708}]",,None,2,FALSE
ConnectivityNode{26738-cn},[],"[Terminal{380678-26738}, Terminal{12604-26738}]",,None,2,FALSE
ConnectivityNode{397966-cn},[],"[Terminal{308124-397966}, Terminal{18010276-397966}]",,None,2,FALSE
ConnectivityNode{629917-cn},[],"[Terminal{18004687-629917}, Terminal{579926-629917}]",,None,2,FALSE
ConnectivityNode{710893-cn},[],"[Terminal{18514979-710893}, Terminal{193761-710893}]",,None,2,FALSE
ConnectivityNode{509338-cn},[],"[Terminal{443850-509338}, Terminal{17347444-509338}, Terminal{443849-509338}]",,None,3,FALSE
ConnectivityNode{69828-cn},[],"[Terminal{219494-69828}, Terminal{720364-69828}, Terminal{219495-69828}]",,Disconnector{720364},3,TRUE
ConnectivityNode{81766-cn},[],"[Terminal{232479-81766}, Terminal{11157060-81766}, Terminal{244710-81766}]",,None,3,FALSE
ConnectivityNode{681430-cn},[],"[Terminal{658890-681430}, Terminal{17339168-681430}]",,None,2,FALSE
ConnectivityNode{674002-cn},[],"[Terminal{649191-674002}, Terminal{18004699-674002}]",,None,2,FALSE
ConnectivityNode{10389-cn},[],"[Terminal{4629-10389}, Terminal{206160-10389}]",,Fuse{206160},2,TRUE
ConnectivityNode{53945-cn},[],"[Terminal{260346-53945}, Terminal{5988-53945}]",,Disconnector{260346},2,TRUE
ConnectivityNode{63883-cn},[],"[Terminal{32318718-63883}, Terminal{257904-63883}]",,Fuse{257904},2,TRUE
ConnectivityNode{10292-cn},[],"[Terminal{22340-10292}, Terminal{40435-10292}]",,None,2,FALSE
ConnectivityNode{643623-cn},[],"[Terminal{18009482-643623}, Terminal{603426-643623}]",,None,2,FALSE
ConnectivityNode{12321-cn},[],"[Terminal{309616-12321}, Terminal{5489-12321}]",,None,2,FALSE
ConnectivityNode{48013-cn},[],"[Terminal{23654-48013}, Terminal{482186-48013}]",,None,2,FALSE
ConnectivityNode{259660-cn},[],"[Terminal{29217993-259660}, Terminal{602171-259660}, Terminal{473766-259660}, Terminal{690718-259660}, Terminal{660043-259660}, Terminal{163702-259660}, Terminal{602172-259660}]",,None,7,FALSE
ConnectivityNode{488381-cn},[],"[Terminal{420284-488381}, Terminal{18009620-488381}, Terminal{420285-488381}]",,None,3,FALSE
